"","year","species_id","plot_id"
"5085",1981,"PE",15
"5086",1981,"DM",18
"5087",1981,"PF",21
"5088",1981,"RM",17
"5089",1981,"RM",19
"5090",1981,"PE",15
"5091",1981,"DM",18
"5092",1981,"RM",20
"5093",1981,"DS",22
"5094",1981,"RM",21
"5095",1981,"RM",19
"5096",1981,"PE",19
"5097",1981,"DS",20
"5098",1981,"DM",18
"5099",1981,"PF",21
"5100",1981,"DS",22
"5101",1981,"RM",15
"5102",1981,"DM",20
"5103",1981,"RM",15
"5104",1981,"NL",18
"5105",1981,"PE",19
"5106",1981,"PM",19
"5107",1981,"DM",22
"5108",1981,"DS",22
"5109",1981,"DM",18
"5110",1981,"PF",21
"5111",1981,"PM",19
"5112",1981,NA,16
"5113",1981,NA,23
"5114",1981,"RM",12
"5115",1981,"PE",7
"5116",1981,"NL",12
"5117",1981,"NL",24
"5118",1981,"DM",14
"5119",1981,"DM",11
"5120",1981,"DS",14
"5121",1981,"DS",11
"5122",1981,"DM",24
"5123",1981,"RM",12
"5124",1981,"DM",13
"5125",1981,"DM",14
"5126",1981,"DS",14
"5127",1981,"NL",24
"5128",1981,"DM",12
"5129",1981,"DO",24
"5130",1981,"PE",24
"5131",1981,"DM",12
"5132",1981,"PF",13
"5133",1981,"PE",24
"5134",1981,"NL",11
"5135",1981,"DM",24
"5136",1981,"PF",14
"5137",1981,"OL",14
"5138",1981,"DM",24
"5139",1981,"PE",10
"5140",1981,"DS",8
"5141",1981,"DM",9
"5142",1981,"RM",11
"5143",1981,"DS",9
"5144",1981,"DS",8
"5145",1981,"DM",12
"5146",1981,"DM",12
"5147",1981,"OT",11
"5148",1981,"PE",13
"5149",1981,"DM",11
"5150",1981,"DM",12
"5151",1981,"DO",8
"5152",1981,"OT",11
"5153",1981,"DO",12
"5154",1981,"DS",13
"5155",1981,"DM",14
"5156",1981,"DM",11
"5157",1981,"DM",13
"5158",1982,"DO",1
"5159",1982,"DM",5
"5160",1982,"RM",3
"5161",1982,"NL",5
"5162",1982,"RM",3
"5163",1982,"NL",3
"5164",1982,"DS",2
"5165",1982,"PF",3
"5166",1982,"DM",4
"5167",1982,"DM",2
"5168",1982,"DS",4
"5169",1982,"DM",5
"5170",1982,"DS",6
"5171",1982,"DS",1
"5172",1982,"DS",1
"5173",1982,"DS",2
"5174",1982,"PM",3
"5175",1982,"DM",5
"5176",1982,"RM",5
"5177",1982,"DO",2
"5178",1982,"PE",2
"5179",1982,"DO",1
"5180",1982,"NL",2
"5181",1982,"DM",1
"5182",1982,"RM",3
"5183",1982,"DM",4
"5184",1982,"PE",2
"5185",1982,"DM",5
"5186",1982,"DM",1
"5187",1982,"OL",2
"5188",1982,"RM",3
"5189",1982,"DO",1
"5190",1982,"RM",2
"5191",1982,"DM",4
"5192",1982,"PE",2
"5193",1982,"DM",4
"5194",1982,"DM",5
"5195",1982,"NL",6
"5196",1982,"PE",2
"5197",1982,"DS",4
"5198",1982,"DM",5
"5199",1982,"DM",11
"5200",1982,"PE",24
"5201",1982,"NL",12
"5202",1982,"PF",19
"5203",1982,"AB",12
"5204",1982,"AB",12
"5205",1982,"DM",24
"5206",1982,"DO",20
"5207",1982,"DO",24
"5208",1982,"DO",1
"5209",1982,"DM",11
"5210",1982,"DM",12
"5211",1982,"RM",23
"5212",1982,"RM",21
"5213",1982,"PE",7
"5214",1982,"DS",11
"5215",1982,"PM",19
"5216",1982,"DS",18
"5217",1982,"RM",12
"5218",1982,"NL",11
"5219",1982,"DM",12
"5220",1982,"AB",20
"5221",1982,"DM",12
"5222",1982,"AB",24
"5223",1982,"DM",11
"5224",1982,"RM",12
"5225",1982,"PE",24
"5226",1982,"DM",11
"5227",1982,"DM",24
"5228",1982,"RM",20
"5229",1982,"AB",12
"5230",1982,"RM",19
"5231",1982,"DS",22
"5232",1982,"DO",9
"5233",1982,"DS",9
"5234",1982,"PM",10
"5235",1982,"DM",11
"5236",1982,"PM",10
"5237",1982,"DM",12
"5238",1982,"DM",1
"5239",1982,"DO",1
"5240",1982,"RM",10
"5241",1982,"NL",11
"5242",1982,"RM",11
"5243",1982,"DS",20
"5244",1982,"AB",19
"5245",1982,"RM",21
"5246",1982,"RM",24
"5247",1982,"DM",18
"5248",1982,"PF",21
"5249",1982,"DM",12
"5250",1982,"DM",9
"5251",1982,"PF",21
"5252",1982,"DM",20
"5253",1982,"DO",24
"5254",1982,"OT",11
"5255",1982,"DM",24
"5256",1982,"AB",12
"5257",1982,"PE",11
"5258",1982,"DO",24
"5259",1982,"DM",22
"5260",1982,"DM",11
"5261",1982,"OT",11
"5262",1982,"OT",19
"5263",1982,"DM",18
"5264",1982,"RM",21
"5265",1982,"DM",11
"5266",1982,"NL",18
"5267",1982,"AB",7
"5268",1982,"DM",12
"5269",1982,"PE",3
"5270",1982,"DS",2
"5271",1982,"OT",13
"5272",1982,"DM",4
"5273",1982,"PE",15
"5274",1982,"DM",4
"5275",1982,"OL",3
"5276",1982,"NL",5
"5277",1982,"DM",13
"5278",1982,"DM",14
"5279",1982,"PE",16
"5280",1982,"PF",3
"5281",1982,"PE",13
"5282",1982,"DS",2
"5283",1982,"DM",5
"5284",1982,"DM",14
"5285",1982,"DM",5
"5286",1982,"DM",14
"5287",1982,"DM",5
"5288",1982,"DM",2
"5289",1982,"DM",4
"5290",1982,"PF",15
"5291",1982,"PF",13
"5292",1982,"OL",2
"5293",1982,"DM",13
"5294",1982,"PE",15
"5295",1982,"RM",3
"5296",1982,"DS",6
"5297",1982,"OL",14
"5298",1982,"PF",13
"5299",1982,"NL",2
"5300",1982,"PF",3
"5301",1982,"PE",2
"5302",1982,"AB",2
"5303",1982,"DM",5
"5304",1982,"DS",17
"5305",1982,"OT",2
"5306",1982,"OL",14
"5307",1982,"RM",3
"5308",1982,"DM",5
"5309",1982,"OL",14
"5310",1982,"AB",2
"5311",1982,"DM",5
"5312",1982,"OL",14
"5313",1982,"AB",13
"5314",1982,"RM",17
"5315",1982,"RM",16
"5316",1982,"DM",4
"5317",1982,"DM",14
"5318",1982,"DM",4
"5319",1982,"DM",5
"5320",1982,"DM",13
"5321",1982,"PE",2
"5322",1982,"PE",2
"5323",1982,"PE",16
"5324",1982,"DM",5
"5325",1982,"PE",6
"5326",1982,NA,8
"5327",1982,"DS",17
"5328",1982,"RM",17
"5329",1982,"RM",19
"5330",1982,"PM",19
"5331",1982,"PF",21
"5332",1982,"DM",17
"5333",1982,"DM",24
"5334",1982,"DM",12
"5335",1982,"DO",20
"5336",1982,"DM",18
"5337",1982,"DS",12
"5338",1982,"NL",12
"5339",1982,"PE",18
"5340",1982,"DM",24
"5341",1982,"DS",22
"5342",1982,"RM",12
"5343",1982,"PE",24
"5344",1982,"NL",18
"5345",1982,"PE",24
"5346",1982,"PF",21
"5347",1982,"DS",18
"5348",1982,"DM",12
"5349",1982,"NL",24
"5350",1982,"PM",21
"5351",1982,"PE",19
"5352",1982,"PM",21
"5353",1982,"RM",17
"5354",1982,"DS",20
"5355",1982,"DM",20
"5356",1982,"RM",24
"5357",1982,"RM",20
"5358",1982,"DM",18
"5359",1982,"RM",20
"5360",1982,"PF",21
"5361",1982,"DM",22
"5362",1982,"PF",21
"5363",1982,"DM",17
"5364",1982,"DO",24
"5365",1982,"DS",22
"5366",1982,"DO",24
"5367",1982,"DM",12
"5368",1982,"DM",12
"5369",1982,"DS",22
"5370",1982,"DM",12
"5371",1982,"PE",20
"5372",1982,"DM",20
"5373",1982,"NL",18
"5374",1982,"RM",17
"5375",1982,"PF",21
"5376",1982,"RM",19
"5377",1982,"RM",19
"5378",1982,"RM",18
"5379",1982,"RM",19
"5380",1982,"RM",17
"5381",1982,"DM",22
"5382",1982,"RM",19
"5383",1982,"DM",12
"5384",1982,"RM",24
"5385",1982,"DM",5
"5386",1982,"PE",3
"5387",1982,"AB",13
"5388",1982,"DM",11
"5389",1982,"NL",3
"5390",1982,"PF",13
"5391",1982,"DM",4
"5392",1982,"DM",14
"5393",1982,"DM",4
"5394",1982,"DS",11
"5395",1982,"RM",11
"5396",1982,"DM",14
"5397",1982,"PF",3
"5398",1982,"PF",15
"5399",1982,"OL",14
"5400",1982,"NL",5
"5401",1982,"NL",11
"5402",1982,"RM",6
"5403",1982,"NL",3
"5404",1982,"PE",15
"5405",1982,"DM",4
"5406",1982,"PE",15
"5407",1982,"DM",14
"5408",1982,"OL",5
"5409",1982,"RM",3
"5410",1982,"RM",4
"5411",1982,"DO",13
"5412",1982,"DM",5
"5413",1982,"DS",6
"5414",1982,"DM",14
"5415",1982,"DO",6
"5416",1982,"DM",11
"5417",1982,"RM",3
"5418",1982,"DM",4
"5419",1982,"DM",13
"5420",1982,"DM",14
"5421",1982,"DM",13
"5422",1982,"DM",4
"5423",1982,"RM",11
"5424",1982,"RM",3
"5425",1982,"DM",5
"5426",1982,"DS",4
"5427",1982,"DM",14
"5428",1982,"DS",6
"5429",1982,"PE",14
"5430",1982,"PF",13
"5431",1982,"RM",11
"5432",1982,"DS",6
"5433",1982,"RM",3
"5434",1982,"OL",14
"5435",1982,"PF",3
"5436",1982,"OL",4
"5437",1982,"RM",15
"5438",1982,"DM",5
"5439",1982,"RM",3
"5440",1982,"RM",15
"5441",1982,"DM",4
"5442",1982,"DS",13
"5443",1982,"DM",14
"5444",1982,"DM",5
"5445",1982,"DM",4
"5446",1982,"DM",11
"5447",1982,"RM",3
"5448",1982,"RM",3
"5449",1982,"DM",11
"5450",1982,"DM",5
"5451",1982,"DM",4
"5452",1982,"DS",14
"5453",1982,"DM",5
"5454",1982,"RM",3
"5455",1982,"OT",11
"5456",1982,"OL",14
"5457",1982,"DM",4
"5458",1982,"NL",5
"5459",1982,"DM",4
"5460",1982,"DM",11
"5461",1982,"DM",11
"5462",1982,"DM",5
"5463",1982,"DS",4
"5464",1982,"OT",11
"5465",1982,"PE",6
"5466",1982,"RM",1
"5467",1982,"DS",2
"5468",1982,"PE",7
"5469",1982,"RM",1
"5470",1982,"DS",8
"5471",1982,"DS",2
"5472",1982,"DS",2
"5473",1982,"PE",16
"5474",1982,"DS",2
"5475",1982,"DO",2
"5476",1982,"DS",1
"5477",1982,"RM",2
"5478",1982,"DO",1
"5479",1982,"DS",9
"5480",1982,"PE",16
"5481",1982,"DM",9
"5482",1982,"DO",8
"5483",1982,"DM",2
"5484",1982,"PE",2
"5485",1982,"NL",2
"5486",1982,"DS",8
"5487",1982,"PE",2
"5488",1982,"AB",2
"5489",1982,"RM",2
"5490",1982,"PE",2
"5491",1982,"DS",9
"5492",1982,"DO",8
"5493",1982,"PE",2
"5494",1982,"DS",1
"5495",1982,"OL",1
"5496",1982,"AB",2
"5497",1982,"DM",1
"5498",1982,"RM",9
"5499",1982,"DM",1
"5500",1982,"DS",9
"5501",1982,"OT",1
"5502",1982,"RM",2
"5503",1982,"OL",1
"5504",1982,"DM",1
"5505",1982,NA,10
"5506",1982,NA,23
"5507",1982,"OL",11
"5508",1982,"PE",22
"5509",1982,"RM",21
"5510",1982,"OL",2
"5511",1982,"DO",24
"5512",1982,"DS",11
"5513",1982,"PF",21
"5514",1982,"DS",2
"5515",1982,"DM",24
"5516",1982,"DM",18
"5517",1982,"NL",20
"5518",1982,"DS",12
"5519",1982,"OT",8
"5520",1982,"RM",21
"5521",1982,"DM",20
"5522",1982,"RM",24
"5523",1982,"DS",2
"5524",1982,"RM",23
"5525",1982,"RM",21
"5526",1982,"RM",20
"5527",1982,"RM",12
"5528",1982,"PM",24
"5529",1982,"SA",23
"5530",1982,"RM",21
"5531",1982,"DM",12
"5532",1982,"DS",2
"5533",1982,"DM",12
"5534",1982,"PE",24
"5535",1982,"AB",18
"5536",1982,"RM",21
"5537",1982,"PE",22
"5538",1982,"PM",19
"5539",1982,"DS",18
"5540",1982,"PF",21
"5541",1982,"SS",21
"5542",1982,"RM",19
"5543",1982,"RM",19
"5544",1982,"PE",2
"5545",1982,"RM",18
"5546",1982,"PF",21
"5547",1982,"PE",24
"5548",1982,"DO",24
"5549",1982,"DM",11
"5550",1982,"SA",23
"5551",1982,"RM",12
"5552",1982,"NL",11
"5553",1982,"OL",18
"5554",1982,"DM",12
"5555",1982,"DM",24
"5556",1982,"PF",21
"5557",1982,"DM",12
"5558",1982,"NL",2
"5559",1982,"DS",8
"5560",1982,"PE",23
"5561",1982,"RM",24
"5562",1982,"PE",2
"5563",1982,"DM",11
"5564",1982,"RM",2
"5565",1982,"RM",10
"5566",1982,"RM",2
"5567",1982,"PM",10
"5568",1982,"SA",18
"5569",1982,"PF",21
"5570",1982,"DM",12
"5571",1982,"DO",8
"5572",1982,"DM",22
"5573",1982,"PM",19
"5574",1982,"DO",8
"5575",1982,"DM",20
"5576",1982,"PM",19
"5577",1982,"PM",10
"5578",1982,"RM",19
"5579",1982,"PM",18
"5580",1982,"RM",23
"5581",1982,"PM",19
"5582",1982,"RM",10
"5583",1982,"NL",2
"5584",1982,"DM",11
"5585",1982,"DO",2
"5586",1982,"PF",21
"5587",1982,"DS",20
"5588",1982,"PF",21
"5589",1982,"DM",18
"5590",1982,"DM",11
"5591",1982,"RM",18
"5592",1982,"DM",12
"5593",1982,"RM",23
"5594",1982,"DS",20
"5595",1982,"RM",16
"5596",1982,"PM",7
"5597",1982,"PP",1
"5598",1982,"DM",5
"5599",1982,"DM",6
"5600",1982,"PE",16
"5601",1982,"PE",7
"5602",1982,"DM",5
"5603",1982,"RM",7
"5604",1982,"DM",5
"5605",1982,"DS",6
"5606",1982,"DM",4
"5607",1982,"NL",5
"5608",1982,"DO",13
"5609",1982,"DO",6
"5610",1982,"DM",17
"5611",1982,"DO",1
"5612",1982,"NL",3
"5613",1982,"DM",1
"5614",1982,"PF",4
"5615",1982,"DM",4
"5616",1982,"DM",5
"5617",1982,"DM",6
"5618",1982,"PF",15
"5619",1982,"DM",14
"5620",1982,"DM",6
"5621",1982,"DS",9
"5622",1982,"DM",5
"5623",1982,"DS",9
"5624",1982,"DS",1
"5625",1982,"DM",4
"5626",1982,"OT",6
"5627",1982,"OT",17
"5628",1982,"DM",14
"5629",1982,"DS",6
"5630",1982,"PE",14
"5631",1982,"DM",6
"5632",1982,"NL",1
"5633",1982,"DM",4
"5634",1982,"DS",5
"5635",1982,"DS",6
"5636",1982,"OL",6
"5637",1982,"PM",15
"5638",1982,"OL",3
"5639",1982,"DS",14
"5640",1982,"DS",1
"5641",1982,"RM",3
"5642",1982,"DM",13
"5643",1982,"AB",9
"5644",1982,"RM",3
"5645",1982,"RM",17
"5646",1982,"RM",16
"5647",1982,"DO",1
"5648",1982,"DM",5
"5649",1982,"DS",9
"5650",1982,"PF",3
"5651",1982,"PP",6
"5652",1982,"DM",14
"5653",1982,"RM",1
"5654",1982,"OT",17
"5655",1982,"SA",15
"5656",1982,"RM",16
"5657",1982,"PM",17
"5658",1982,"DM",4
"5659",1982,"DS",17
"5660",1982,"RM",15
"5661",1982,"DS",9
"5662",1982,"DM",5
"5663",1982,"DS",13
"5664",1982,"DM",5
"5665",1982,"RM",16
"5666",1982,"RM",17
"5667",1982,"DM",5
"5668",1982,"DM",6
"5669",1982,"DM",1
"5670",1982,"DM",5
"5671",1982,"DS",9
"5672",1982,"OT",1
"5673",1982,"DM",5
"5674",1982,"DM",14
"5675",1982,"DS",9
"5676",1982,"RM",3
"5677",1982,"DS",4
"5678",1982,"DM",6
"5679",1982,"PE",6
"5680",1982,"DO",17
"5681",1982,"DM",14
"5682",1982,"PM",10
"5683",1982,"OL",11
"5684",1982,"OT",24
"5685",1982,"RM",23
"5686",1982,"DS",11
"5687",1982,"AB",19
"5688",1982,"PM",10
"5689",1982,"SA",23
"5690",1982,"DM",20
"5691",1982,"PP",11
"5692",1982,"PE",22
"5693",1982,"RM",19
"5694",1982,"DS",18
"5695",1982,"SS",11
"5696",1982,"PE",24
"5697",1982,"PM",17
"5698",1982,"DM",22
"5699",1982,"DM",20
"5700",1982,"DO",13
"5701",1982,"DS",12
"5702",1982,"NL",12
"5703",1982,"DO",24
"5704",1982,"DS",18
"5705",1982,"DS",11
"5706",1982,"PP",12
"5707",1982,"DS",18
"5708",1982,"DS",22
"5709",1982,"PF",21
"5710",1982,"DM",20
"5711",1982,"DM",12
"5712",1982,"PE",24
"5713",1982,"RM",23
"5714",1982,"DM",24
"5715",1982,"PM",10
"5716",1982,"DM",11
"5717",1982,"PE",24
"5718",1982,"PF",21
"5719",1982,"DM",12
"5720",1982,"DS",22
"5721",1982,"PE",24
"5722",1982,"DO",17
"5723",1982,"RM",12
"5724",1982,"PE",24
"5725",1982,"DS",22
"5726",1982,"DM",18
"5727",1982,"DM",18
"5728",1982,"DO",17
"5729",1982,"DM",11
"5730",1982,"DS",20
"5731",1982,"PM",19
"5732",1982,"SA",23
"5733",1982,"DM",12
"5734",1982,"RM",18
"5735",1982,"OT",17
"5736",1982,"DS",22
"5737",1982,"DM",17
"5738",1982,"DS",13
"5739",1982,"PE",19
"5740",1982,"NL",17
"5741",1982,"AB",20
"5742",1982,"PM",12
"5743",1982,"DS",20
"5744",1982,"RM",10
"5745",1982,"DM",12
"5746",1982,"DM",12
"5747",1982,"PE",17
"5748",1982,"DO",24
"5749",1982,"DM",13
"5750",1982,"RM",23
"5751",1982,"DO",20
"5752",1982,"DM",12
"5753",1982,"DM",20
"5754",1982,"SA",23
"5755",1982,"DS",20
"5756",1982,"DM",11
"5757",1982,"DM",12
"5758",1982,"RM",19
"5759",1982,"AB",23
"5760",1982,"DS",22
"5761",1982,"PP",20
"5762",1982,"DM",13
"5763",1982,"PM",7
"5764",1982,"RF",3
"5765",1982,"DS",4
"5766",1982,"DM",14
"5767",1982,"DS",2
"5768",1982,"NL",5
"5769",1982,"DS",8
"5770",1982,"RM",16
"5771",1982,"NL",5
"5772",1982,"DS",9
"5773",1982,"DM",14
"5774",1982,"PM",15
"5775",1982,"DS",2
"5776",1982,"DS",6
"5777",1982,"DS",2
"5778",1982,"DM",5
"5779",1982,"SA",16
"5780",1982,"PM",7
"5781",1982,"PF",15
"5782",1982,"RM",16
"5783",1982,"NL",3
"5784",1982,"AB",16
"5785",1982,"DM",4
"5786",1982,"DS",9
"5787",1982,"RM",14
"5788",1982,"DS",6
"5789",1982,"DS",9
"5790",1982,"DO",1
"5791",1982,"DS",1
"5792",1982,"PM",7
"5793",1982,"PE",15
"5794",1982,"DO",8
"5795",1982,"DO",1
"5796",1982,"SA",14
"5797",1982,"NL",15
"5798",1982,"DS",4
"5799",1982,"DS",5
"5800",1982,"DS",6
"5801",1982,"RM",7
"5802",1982,"OL",5
"5803",1982,"DS",9
"5804",1982,"DS",8
"5805",1982,"DM",5
"5806",1982,"DM",5
"5807",1982,"RM",15
"5808",1982,"RM",16
"5809",1982,"DS",6
"5810",1982,"DS",9
"5811",1982,"DM",1
"5812",1982,"DM",4
"5813",1982,"PF",15
"5814",1982,"DO",2
"5815",1982,"DM",14
"5816",1982,"DM",5
"5817",1982,"DS",1
"5818",1982,"DS",9
"5819",1982,"PE",16
"5820",1982,"DS",4
"5821",1982,"AB",3
"5822",1982,"DM",4
"5823",1982,"PF",8
"5824",1982,"DM",5
"5825",1982,"DS",9
"5826",1982,"DS",9
"5827",1982,"DM",1
"5828",1982,"PF",5
"5829",1982,"PE",7
"5830",1982,"PM",15
"5831",1982,"OT",15
"5832",1982,"DS",12
"5833",1982,"DS",11
"5834",1982,"DS",11
"5835",1982,"PF",22
"5836",1982,"NL",24
"5837",1982,"NL",12
"5838",1982,"NL",24
"5839",1982,"DM",17
"5840",1982,"DM",20
"5841",1982,"RM",20
"5842",1982,"DM",13
"5843",1982,"PE",12
"5844",1982,"DM",24
"5845",1982,"DS",22
"5846",1982,"NL",12
"5847",1982,"SH",12
"5848",1982,"DS",18
"5849",1982,"PF",20
"5850",1982,"RM",20
"5851",1982,"DM",12
"5852",1982,"DS",18
"5853",1982,"DO",20
"5854",1982,"DS",22
"5855",1982,"DM",11
"5856",1982,"DS",18
"5857",1982,"DS",22
"5858",1982,"DS",13
"5859",1982,"DS",18
"5860",1982,"DS",22
"5861",1982,"PM",24
"5862",1982,"PF",20
"5863",1982,"SS",20
"5864",1982,"DM",23
"5865",1982,"DO",17
"5866",1982,"DS",18
"5867",1982,"DS",22
"5868",1982,"DM",18
"5869",1982,"DM",20
"5870",1982,"DM",11
"5871",1982,"NL",17
"5872",1982,"DM",12
"5873",1982,"PP",12
"5874",1982,"RM",24
"5875",1982,"DS",22
"5876",1982,"PE",12
"5877",1982,"DM",18
"5878",1982,"DS",22
"5879",1982,"DM",23
"5880",1982,"DM",11
"5881",1982,"RM",24
"5882",1982,"DM",13
"5883",1982,"DS",22
"5884",1982,"PM",19
"5885",1982,"NL",18
"5886",1982,"RM",23
"5887",1982,"DM",12
"5888",1982,"PM",18
"5889",1982,"DS",20
"5890",1982,"RM",18
"5891",1982,"DS",22
"5892",1982,"DM",24
"5893",1982,"PE",13
"5894",1982,"DM",20
"5895",1982,"PE",13
"5896",1982,"DM",12
"5897",1982,"DS",23
"5898",1982,"DM",13
"5899",1982,"AB",23
"5900",1982,"NL",13
"5901",1982,"DS",20
"5902",1982,"OT",23
"5903",1982,"DM",12
"5904",1982,"OT",17
"5905",1982,"PP",20
"5906",1982,"OT",23
"5907",1982,"DM",11
"5908",1982,"RM",23
"5909",1982,NA,10
"5910",1982,NA,7
"5911",1982,NA,21
"5912",1982,"OL",4
"5913",1982,"DM",5
"5914",1982,"DS",9
"5915",1982,"PF",3
"5916",1982,"PE",15
"5917",1982,"DM",1
"5918",1982,"PE",3
"5919",1982,"DM",9
"5920",1982,"NL",15
"5921",1982,"DS",2
"5922",1982,"NL",5
"5923",1982,"RM",16
"5924",1982,"PF",15
"5925",1982,"RM",16
"5926",1982,"DO",8
"5927",1982,"OT",1
"5928",1982,"DS",14
"5929",1982,"RM",16
"5930",1982,"NL",5
"5931",1982,"DS",6
"5932",1982,"DM",5
"5933",1982,"DS",9
"5934",1982,"DS",2
"5935",1982,"DM",5
"5936",1982,"DS",9
"5937",1982,"DS",8
"5938",1982,"NL",3
"5939",1982,"DO",1
"5940",1982,"OL",1
"5941",1982,"DO",1
"5942",1982,"DM",5
"5943",1982,"PE",15
"5944",1982,"PF",15
"5945",1982,"DO",8
"5946",1982,"OL",14
"5947",1982,"DM",5
"5948",1982,"DS",6
"5949",1982,"DM",4
"5950",1982,"DS",6
"5951",1982,"DS",9
"5952",1982,"DS",8
"5953",1982,"DM",14
"5954",1982,"DO",2
"5955",1982,"DM",14
"5956",1982,"PE",15
"5957",1982,"DS",1
"5958",1982,"DM",5
"5959",1982,"DS",1
"5960",1982,"DM",1
"5961",1982,"DS",9
"5962",1982,"PE",15
"5963",1982,"PE",15
"5964",1982,"PF",16
"5965",1982,"RM",14
"5966",1982,"NL",2
"5967",1982,"PP",6
"5968",1982,"DS",9
"5969",1982,"OT",3
"5970",1982,"DM",6
"5971",1982,"DM",14
"5972",1982,"DM",9
"5973",1982,"OL",8
"5974",1982,"DM",5
"5975",1982,"DS",9
"5976",1982,"DM",14
"5977",1982,"DS",4
"5978",1982,"DM",5
"5979",1982,"DM",14
"5980",1982,"OL",4
"5981",1982,"NL",3
"5982",1982,"OL",4
"5983",1982,"DM",14
"5984",1982,"RM",7
"5985",1982,"RM",3
"5986",1982,"DM",5
"5987",1982,"PE",7
"5988",1982,"PF",3
"5989",1982,"PF",6
"5990",1982,"PF",15
"5991",1982,"DM",9
"5992",1982,"PF",8
"5993",1982,"RM",7
"5994",1982,"OT",15
"5995",1982,"NL",10
"5996",1982,"DS",9
"5997",1982,"DO",8
"5998",1982,"SS",15
"5999",1982,"NL",15
"6000",1982,"DS",6
"6001",1982,"DS",8
"6002",1982,"PM",15
"6003",1982,"DS",14
"6004",1982,"DS",9
"6005",1982,"DS",9
"6006",1982,"DM",2
"6007",1982,"DM",14
"6008",1982,"DS",8
"6009",1982,"NL",14
"6010",1982,"PF",4
"6011",1982,"DM",1
"6012",1982,"RM",3
"6013",1982,"PF",6
"6014",1982,"PF",9
"6015",1982,"DM",4
"6016",1982,"DO",1
"6017",1982,"DS",1
"6018",1982,"SS",15
"6019",1982,"PE",15
"6020",1982,"NL",2
"6021",1982,"DM",5
"6022",1982,"NL",1
"6023",1982,"NL",2
"6024",1982,"DS",5
"6025",1982,"PF",15
"6026",1982,"DM",14
"6027",1982,"DS",6
"6028",1982,"PF",15
"6029",1982,"DM",1
"6030",1982,"PF",3
"6031",1982,"PM",15
"6032",1982,"DM",6
"6033",1982,"DS",4
"6034",1982,"DM",4
"6035",1982,"PE",15
"6036",1982,"NL",2
"6037",1982,"DS",9
"6038",1982,"PE",14
"6039",1982,"DS",9
"6040",1982,"DS",1
"6041",1982,"DM",14
"6042",1982,"PE",7
"6043",1982,"DS",4
"6044",1982,"NL",15
"6045",1982,"DM",1
"6046",1982,"PF",15
"6047",1982,"DO",2
"6048",1982,"DM",5
"6049",1982,"DS",9
"6050",1982,"DM",5
"6051",1982,"AB",10
"6052",1982,"RM",10
"6053",1982,"DS",9
"6054",1982,"DM",5
"6055",1982,"DM",1
"6056",1982,"OT",15
"6057",1982,"NL",24
"6058",1982,"DM",20
"6059",1982,"NL",13
"6060",1982,"DS",11
"6061",1982,"DM",12
"6062",1982,"DO",24
"6063",1982,"RM",19
"6064",1982,"DS",18
"6065",1982,"OT",17
"6066",1982,"PP",11
"6067",1982,"OT",17
"6068",1982,"DS",11
"6069",1982,"PF",21
"6070",1982,"DM",22
"6071",1982,"PE",23
"6072",1982,"DO",20
"6073",1982,"PE",23
"6074",1982,"DM",13
"6075",1982,"RM",24
"6076",1982,"DS",12
"6077",1982,"DS",18
"6078",1982,"PE",16
"6079",1982,"PP",12
"6080",1982,"SH",12
"6081",1982,"RM",16
"6082",1982,"DS",22
"6083",1982,"DM",11
"6084",1982,"DS",11
"6085",1982,"DS",18
"6086",1982,"DM",12
"6087",1982,"PM",24
"6088",1982,"DM",12
"6089",1982,"PM",19
"6090",1982,"PE",16
"6091",1982,"RM",23
"6092",1982,"DM",11
"6093",1982,"DS",22
"6094",1982,"DM",11
"6095",1982,"SS",21
"6096",1982,"DM",11
"6097",1982,"DM",18
"6098",1982,"DS",22
"6099",1982,"CQ",23
"6100",1982,"DO",13
"6101",1982,"PM",24
"6102",1982,"RM",19
"6103",1982,"DO",24
"6104",1982,"DS",22
"6105",1982,"NL",20
"6106",1982,"DS",22
"6107",1982,"DM",12
"6108",1982,"DM",20
"6109",1982,"OT",18
"6110",1982,"NL",16
"6111",1982,"DS",22
"6112",1982,"DM",13
"6113",1982,"NL",18
"6114",1982,"DS",22
"6115",1982,"DS",13
"6116",1982,"DM",13
"6117",1982,"DM",12
"6118",1982,"NL",17
"6119",1982,"OL",17
"6120",1982,"PF",21
"6121",1982,"DS",22
"6122",1982,"PP",20
"6123",1982,"DM",12
"6124",1982,"DM",20
"6125",1982,"DS",12
"6126",1982,"DM",18
"6127",1982,"PF",21
"6128",1982,"PF",21
"6129",1982,"DM",23
"6130",1982,"DM",17
"6131",1982,"DS",11
"6132",1982,"DM",12
"6133",1982,"PE",16
"6134",1982,"PM",19
"6135",1982,"PP",20
"6136",1982,"DS",11
"6137",1982,"DS",18
"6138",1982,"DS",20
"6139",1982,"DM",18
"6140",1982,"DM",18
"6141",1982,"DO",17
"6142",1982,"OT",20
"6143",1982,"DM",11
"6144",1982,"OL",3
"6145",1982,"DM",6
"6146",1982,"OL",4
"6147",1982,"DO",3
"6148",1982,"PP",2
"6149",1982,"DS",6
"6150",1982,"DS",3
"6151",1982,"OL",4
"6152",1982,"OL",2
"6153",1982,"DM",6
"6154",1982,"DS",9
"6155",1982,"PP",3
"6156",1982,"OT",1
"6157",1982,"PE",3
"6158",1982,"DS",4
"6159",1982,"DO",8
"6160",1982,"OL",8
